"Intercept","Gini_UnCentered","Gini2_UnCentered","LagROW_UnCentered"
3.20057670846135,-0.481580592358896,0.169568265921816,-0.000422009573680914
3.1165741168225,-0.489710425261812,-0.47222920224202,0.000958152049075834
3.06804315455578,-0.470938063966783,0.479046550323412,0.00326884950863521
3.02355229686589,-0.522194189467986,-0.16075857779577,0.00302046161452023
3.0474681383763,-0.663453685298938,-0.197140158320397,0.00357889776814555
3.12876494392663,-0.750820110683467,0.0332604396580082,0.000812244039943209
3.21339160945123,-0.667191900961242,0.119248916839037,-0.00137698006910887
3.16470174300118,-0.819256554699204,-0.42302069897218,-0.00067846792222489
3.10058352424898,-0.475995205696254,-0.176358795182241,0.00230631930659783
3.16209702787365,-1.08403682625824,-0.227835250642576,0.000514375372033729
3.11746328535945,-0.803447773112648,0.22825103157397,0.00120695238397405
3.04904336829816,-0.946043418183447,-0.482059922456072,0.00292295092961407
3.06130843297951,-1.04214499553682,-0.226770959446144,0.00341256055561576
3.00105439193891,-0.678042536386482,-0.0562635711739797,0.00452914182880312
3.03602443212551,-0.662221081136601,-0.268036327407746,0.00379649477565859
3.13278146922246,-0.521026697315721,0.232309676959955,0.00121322097625718
3.17996294196753,-0.805214739597222,0.406517122713006,0.000366209974300638
3.17126937090502,-1.104006615747,-0.0437805832780712,0.000318372221185228
3.19009359374403,-0.696626254069657,0.292520797497911,-0.000754470171314633
3.11968541568993,-0.91178503993018,-0.118688626818569,0.00114784074002496
3.09743084372912,-0.544467196004637,0.270865337937238,0.0014682555659058
3.14425607305092,-0.775295114680307,-0.0616838899369625,0.00067341174966478
3.05383247391889,-0.413540034399947,0.0170147529425607,0.00293443913277099
3.08908659227649,-0.849953858323117,-0.0415060181463668,0.00241393814862266
3.20641137680384,-0.821721639470478,0.597417289653666,0.000167779604904735
3.16247136121058,-0.755735254620497,0.246192063169572,0.000225165861298698
3.10464304137058,-1.03311109024758,0.0139727439028207,0.00201555109330427
3.10099033160993,-0.333761812138564,0.0302356961601033,0.001310982858273
3.13672775155713,-0.883122313731289,0.037765490117476,0.00057974828999086
3.00512901640265,-0.760695465762848,-0.674382963105916,0.0035772273866202
3.20142825845306,-1.03308268603398,0.142427700414066,-0.000624438719966318
3.15785908480641,-0.802635789785542,0.0847744172586796,0.000204699733723275
3.15480295867662,-0.806151262871136,-0.536761888457871,0.000172027102806915
3.09083097326898,-0.452517104885551,0.19053008127607,0.00268919066507959
3.1215995115309,-0.485523230560536,0.280558165213526,0.00163033193407943
3.19075299280632,-1.21205582502541,-0.169232271878578,-0.000278596882308705
3.19477297335075,-0.797948031050325,0.179579210141456,-0.000425609041772376
2.92757499120315,-0.845429354518529,-0.195504406923847,0.00607870728061191
3.13924790583768,-0.894799359712328,0.00157794759197281,0.00105434111039059
3.17971529129595,-0.832849636904235,-0.472386041240897,-0.000699514612665912
3.17655464686549,-1.25696728696097,0.109432648936462,0.00016642237277739
3.18110135474736,-0.723510141625017,0.0677306412625423,-8.38499534749919e-05
3.07485486568948,-0.593531120871947,0.33827437648224,0.00213059543938776
3.10435481882388,-0.655789757200278,-0.364895465716468,0.00141946950526207
3.03886933183439,-0.447635787031944,-0.0736294827336879,0.00381457857645952
2.9878903248679,-0.422719899608357,0.31491252037285,0.00518330007321381
3.04292296761563,-0.864062175998359,0.112298180496674,0.00302442419472909
3.05734352275771,-0.8418915215921,0.154393874455014,0.00317287708106249
3.0807253111381,-0.849337839013775,-0.190628405936687,0.00211996157510886
3.08793156770153,-0.580432210318251,-0.398339908570942,0.00280507758309321
3.11913048423654,-0.811628970011927,-0.0665680239852412,0.00135688617946323
3.02447608410901,-0.854240163454837,0.221192216241953,0.00323309643007962
3.1141463296244,-0.463351100854429,0.00508112941322345,0.00195858587488188
3.14031028887942,-1.10251804466114,-0.195866558411316,0.0010104363241183
3.11496754160254,-0.782155623538358,0.237114805735115,0.00130711841446079
3.02525397989065,-0.705138717005562,-0.218445726306444,0.00252122839771633
3.19082339495106,-0.664029162265249,-0.379727262673956,0.000183863775130224
3.13840092898739,-0.170163426936933,0.0503212651517368,0.000687321451612392
3.06675611717446,-1.1012456853963,0.34936924639865,0.00336966802178086
3.124857212308,-0.358355947785117,-0.0485248198151501,0.00105196853928597
3.19029011690805,-0.850191846423175,0.123231347868779,0.000616480116423929
3.07910576405547,-0.670698684360368,0.104015557915716,0.00234843452464735
3.03078185459879,-0.15148471954564,0.141738747932065,0.00363594267531781
3.02430756160794,-1.10966383511592,0.0753122069763132,0.0039634298201543
3.08460083580921,-0.764207557570007,-0.0518268168291831,0.00237531532123355
3.09582887239343,-0.736284442149231,-0.318566043405323,0.00154812466723294
3.13372387112025,-1.16174434167702,-0.0515252290809794,0.00113620502611692
3.17256281417796,-0.350663179981496,0.607944222116167,5.06826249290438e-05
3.22162484836701,-0.726157290859087,0.22276017556042,-0.00160141579002595
3.03506172213503,-1.11362460211411,-0.489922449874123,0.00373357183326786
3.10980494104266,-0.593439292691594,0.243539045745803,0.00132330373308649
3.08642601622038,-0.560459177929164,-0.546318694020985,0.0023224820477248
3.17912883486523,-0.595810907405742,-0.516598156042317,0.000233275106688788
3.12644516461997,-1.08668462871765,-0.0833325788165735,0.00114260344423375
3.14410200961238,-0.763503791525609,-0.149545389565107,0.00119078601508625
3.25211885218671,-1.33872372842844,-0.214878218347866,-0.00263726871371746
3.10452845577086,-0.835910483116772,-0.0442745734549693,0.00161096554003204
3.04867443737987,-0.905082741671821,0.436947763482123,0.00346263076399885
3.15660284665451,-0.29404681289986,0.69063756235612,0.000432657080573148
2.98436464033682,-0.838113564724907,0.0577742551418297,0.00496774129002694
3.1144034818921,-1.03632830066401,-0.124656305608966,0.00184296252359186
3.11401062220535,-0.899892523841379,-0.0811878912698603,0.00162435755490212
3.14429843584203,-0.521400404109822,0.0484029839494549,0.00104190263387872
2.97928215623831,-0.618070863513167,-0.165132716222127,0.00623340938657778
3.08515563362714,-1.16795431778073,0.0790018104402522,0.00204415183517982
3.14597116929637,-0.926854218132869,0.535260827757981,0.00159718023908651
3.0594060114398,-0.309839240593399,0.0724771270817108,0.00262638808517989
3.10535724536016,-0.679867561353867,0.246767150400637,0.00157492623751472
3.04812038836495,-0.697347505256633,0.474150472974816,0.00340039819250237
3.20382728419222,-1.10402636223858,-0.00798993965553403,-0.00106626368061105
3.02197858909671,-0.113971423714461,0.233113863066606,0.00342810860638859
3.20900021080127,-0.938172774067788,-0.235847901516523,-0.00126025386035934
2.98087528524463,-0.870826145187842,-0.181234375866936,0.00540932399345456
3.04506056431599,-1.05141109234647,-0.379003369703497,0.00290637426472727
3.0312540224889,-0.676289149767081,0.173293786319053,0.00340524244003652
3.12578548257922,-1.10150016893218,0.368664313648091,0.00142342282401062
3.10003326910965,-0.926469219753336,0.0566289085044475,0.00238588974185166
3.04750777600379,-0.992150968774532,0.122243459198698,0.00344376257988387
3.0279510264681,-0.89189069203674,-0.339024787744526,0.00488196973496884
3.11939739396518,-0.52566327821083,0.217659894077642,0.000562684606606777
